millis,type,message
1033278500,INFO,powerData | battI: -0.04
1033278519,INFO,powerData | busV: 4.12
1033278539,INFO,powerData | busI: 0.04
1033278558,INFO,powerData | BQ status reg: 172
1033278578,INFO,powerData | Fault reg: 0
1033278599,INFO,powerData | Charge status: 2
1033278617,INFO,powerData | DPM status: 1
1033320738,INFO,Starting analysis m: 5072 t: 0 e: 22
1033321015,WARN,Disabling MessageSender transmissions
1033322139,INFO,Completed analysis m: 5072 t: 0 e: 22
1033322162,INFO,Enabling MessageSender transmissions
1033371811,INFO,Starting analysis m: 5072 t: 0 e: 23
1033372094,WARN,Disabling MessageSender transmissions
1033373212,INFO,Completed analysis m: 5072 t: 0 e: 23
1033373235,INFO,Enabling MessageSender transmissions
1033422876,INFO,Starting analysis m: 5072 t: 0 e: 24
1033423151,WARN,Disabling MessageSender transmissions
1033424277,INFO,Completed analysis m: 5072 t: 0 e: 24
1033424300,INFO,Enabling MessageSender transmissions
1033473947,INFO,Starting analysis m: 5072 t: 0 e: 25
1033474224,WARN,Disabling MessageSender transmissions
1033475375,INFO,Completed analysis m: 5072 t: 0 e: 25
1033475397,INFO,Enabling MessageSender transmissions
1033525012,INFO,Starting analysis m: 5072 t: 0 e: 26
1033525295,WARN,Disabling MessageSender transmissions
1033526411,INFO,Completed analysis m: 5072 t: 0 e: 26
1033526433,INFO,Enabling MessageSender transmissions
1033529860,INFO,Max CNO changed from 47 to 50
1033549805,INFO,Max CNO changed from 50 to 47
1033576075,INFO,Starting analysis m: 5072 t: 0 e: 27
1033576353,WARN,Disabling MessageSender transmissions
1033577490,INFO,Completed analysis m: 5072 t: 0 e: 27
1033577515,INFO,Enabling MessageSender transmissions
1033578459,INFO,powerData | solV: 3.34
1033578481,INFO,powerData | solI: 0.00
1033578500,INFO,powerData | battV: 4.12
1033578520,INFO,powerData | battI: -0.05
1033578541,INFO,powerData | busV: 4.12
1033578559,INFO,powerData | busI: 0.04
1033578579,INFO,powerData | BQ status reg: 0
1033578598,INFO,powerData | Fault reg: 0
1033578622,INFO,powerData | Charge status: 0
1033578641,INFO,powerData | DPM status: 0
1033627144,INFO,Starting analysis m: 5072 t: 0 e: 28
1033627418,WARN,Disabling MessageSender transmissions
1033628559,INFO,Completed analysis m: 5072 t: 0 e: 28
1033628581,INFO,Enabling MessageSender transmissions
1033678200,INFO,Starting analysis m: 5072 t: 0 e: 29
1033678485,WARN,Disabling MessageSender transmissions
1033679603,INFO,Completed analysis m: 5072 t: 0 e: 29
1033679626,INFO,Enabling MessageSender transmissions
1033729273,INFO,Starting analysis m: 5072 t: 0 e: 30
1033729599,WARN,Disabling MessageSender transmissions
1033730723,INFO,Completed analysis m: 5072 t: 0 e: 30
1033730746,INFO,Enabling MessageSender transmissions
1033780344,INFO,Starting analysis m: 5072 t: 0 e: 31
1033780619,WARN,Disabling MessageSender transmissions
1033781747,INFO,Completed analysis m: 5072 t: 0 e: 31
1033781770,INFO,Enabling MessageSender transmissions
1033831407,INFO,Starting analysis m: 5072 t: 0 e: 32
1033831694,WARN,Disabling MessageSender transmissions
1033832818,INFO,Completed analysis m: 5072 t: 0 e: 32
1033832841,INFO,Processing stats m: 5072 t: 0 e: 33
1033838235,INFO,Enabling MessageSender transmissions
1033878472,INFO,powerData | solV: 3.27
1033878495,INFO,powerData | solI: 0.00
1033878515,INFO,powerData | battV: 4.12
1033878534,INFO,powerData | battI: -0.05
1033878554,INFO,powerData | busV: 4.12
1033878573,INFO,powerData | busI: 0.05
1033878593,INFO,powerData | BQ status reg: 0
1033878618,INFO,powerData | Fault reg: 0
1033878636,INFO,powerData | Charge status: 0
1033878657,INFO,powerData | DPM status: 0
1033890807,INFO,Starting collection m: 5072 t: 1 at 1610760115.20
1033992583,INFO,Starting analysis m: 5072 t: 1 e: 0
1033992857,WARN,Disabling MessageSender transmissions
1033993789,INFO,Completed analysis m: 5072 t: 1 e: 0
1033993814,INFO,Enabling MessageSender transmissions
1034043652,INFO,Starting analysis m: 5072 t: 1 e: 1
1034043926,WARN,Disabling MessageSender transmissions
1034045050,INFO,Completed analysis m: 5072 t: 1 e: 1
1034045073,INFO,Enabling MessageSender transmissions
1034094718,INFO,Starting analysis m: 5072 t: 1 e: 2
1034095001,WARN,Disabling MessageSender transmissions
1034096115,INFO,Completed analysis m: 5072 t: 1 e: 2
1034096138,INFO,Enabling MessageSender transmissions
1034145779,INFO,Starting analysis m: 5072 t: 1 e: 3
1034146054,WARN,Disabling MessageSender transmissions
1034147176,INFO,Completed analysis m: 5072 t: 1 e: 3
1034147201,INFO,Enabling MessageSender transmissions
1034178478,INFO,powerData | solV: 2.75
1034178500,INFO,powerData | solI: 0.00
1034178519,INFO,powerData | battV: 4.12
1034178539,INFO,powerData | battI: -0.07
1034178557,INFO,powerData | busV: 4.11
1034178578,INFO,powerData | busI: 0.06
1034178596,INFO,powerData | BQ status reg: 0
1034178617,INFO,powerData | Fault reg: 0
1034178637,INFO,powerData | Charge status: 0
1034178656,INFO,powerData | DPM status: 0
1034196848,INFO,Starting analysis m: 5072 t: 1 e: 4
1034197125,WARN,Disabling MessageSender transmissions
1034198300,INFO,Completed analysis m: 5072 t: 1 e: 4
1034198323,INFO,Enabling MessageSender transmissions
1034247917,INFO,Starting analysis m: 5072 t: 1 e: 5
1034248253,WARN,Disabling MessageSender transmissions
1034249363,INFO,Completed analysis m: 5072 t: 1 e: 5
1034249385,INFO,Enabling MessageSender transmissions
1034298992,INFO,Starting analysis m: 5072 t: 1 e: 6
1034299265,WARN,Disabling MessageSender transmissions
1034300379,INFO,Completed analysis m: 5072 t: 1 e: 6
1034300416,INFO,Enabling MessageSender transmissions
1034350045,INFO,Starting analysis m: 5072 t: 1 e: 7
1034350321,WARN,Disabling MessageSender transmissions
1034351443,INFO,Completed analysis m: 5072 t: 1 e: 7
1034351466,INFO,Enabling MessageSender transmissions
1034401114,INFO,Starting analysis m: 5072 t: 1 e: 8
1034401396,WARN,Disabling MessageSender transmissions
1034402512,INFO,Completed analysis m: 5072 t: 1 e: 8
1034402535,INFO,Enabling MessageSender transmissions
1034452180,INFO,Starting analysis m: 5072 t: 1 e: 9
1034452453,WARN,Disabling MessageSender transmissions
1034453581,INFO,Completed analysis m: 5072 t: 1 e: 9
1034453604,INFO,Enabling MessageSender transmissions
1034478503,INFO,powerData | solV: 2.36
1034478526,INFO,powerData | solI: 0.00
1034478544,INFO,powerData | battV: 4.12
1034478567,INFO,powerData | battI: -0.05
1034478585,INFO,powerData | busV: 4.12
1034478606,INFO,powerData | busI: 0.04
1034478626,INFO,powerData | BQ status reg: 0
1034478645,INFO,powerData | Fault reg: 0
1034478669,INFO,powerData | Charge status: 0
1034478688,INFO,powerData | DPM status: 0
1034503249,INFO,Starting analysis m: 5072 t: 1 e: 10
1034503526,WARN,Disabling MessageSender transmissions
1034504650,INFO,Completed analysis m: 5072 t: 1 e: 10
1034504675,INFO,Enabling MessageSender transmissions
1034554318,INFO,Starting analysis m: 5072 t: 1 e: 11
1034554599,WARN,Disabling MessageSender transmissions
1034555713,INFO,Completed analysis m: 5072 t: 1 e: 11
1034555738,INFO,Enabling MessageSender transmissions
1034605379,INFO,Starting analysis m: 5072 t: 1 e: 12
1034605654,WARN,Disabling MessageSender transmissions
1034606778,INFO,Completed analysis m: 5072 t: 1 e: 12
1034606802,INFO,Enabling MessageSender transmissions
1034656444,INFO,Starting analysis m: 5072 t: 1 e: 13
1034656718,WARN,Disabling MessageSender transmissions
1034657843,INFO,Completed analysis m: 5072 t: 1 e: 13
1034657865,INFO,Enabling MessageSender transmissions
1034707542,INFO,Starting analysis m: 5072 t: 1 e: 14
1034707836,WARN,Disabling MessageSender transmissions
1034708975,INFO,Completed analysis m: 5072 t: 1 e: 14
1034708998,INFO,Enabling MessageSender transmissions
1034758576,INFO,Starting analysis m: 5072 t: 1 e: 15
1034758850,WARN,Disabling MessageSender transmissions
1034759964,INFO,Completed analysis m: 5072 t: 1 e: 15
1034759997,INFO,Enabling MessageSender transmissions
1034778519,INFO,powerData | solV: 1.47
1034778542,INFO,powerData | solI: 0.00
1034778560,INFO,powerData | battV: 4.12
1034778585,INFO,powerData | battI: -0.05
1034778605,INFO,powerData | busV: 4.12
1034778624,INFO,powerData | busI: 0.05
1034778644,INFO,powerData | BQ status reg: 0
1034778664,INFO,powerData | Fault reg: 0
1034778683,INFO,powerData | Charge status: 0
1034778703,INFO,powerData | DPM status: 0
1034809655,INFO,Starting analysis m: 5072 t: 1 e: 16
1034809929,WARN,Disabling MessageSender transmissions
1034811056,INFO,Completed analysis m: 5072 t: 1 e: 16
1034811078,INFO,Enabling MessageSender transmissions
1034860722,INFO,Starting analysis m: 5072 t: 1 e: 17
1034860994,WARN,Disabling MessageSender transmissions
1034862110,INFO,Completed analysis m: 5072 t: 1 e: 17
1034862135,INFO,Enabling MessageSender transmissions
1034911780,INFO,Starting analysis m: 5072 t: 1 e: 18
1034912055,WARN,Disabling MessageSender transmissions
1034913181,INFO,Completed analysis m: 5072 t: 1 e: 18
1034913204,INFO,Enabling MessageSender transmissions
1034962847,INFO,Starting analysis m: 5072 t: 1 e: 19
1034963134,WARN,Disabling MessageSender transmissions
1034964252,INFO,Completed analysis m: 5072 t: 1 e: 19
1034964275,INFO,Enabling MessageSender transmissions
1035013908,INFO,Starting analysis m: 5072 t: 1 e: 20
1035014184,WARN,Disabling MessageSender transmissions
1035015309,INFO,Completed analysis m: 5072 t: 1 e: 20
1035015331,INFO,Enabling MessageSender transmissions
1035064973,INFO,Starting analysis m: 5072 t: 1 e: 21
1035065247,WARN,Disabling MessageSender transmissions
1035066351,INFO,Completed analysis m: 5072 t: 1 e: 21
1035066380,INFO,Enabling MessageSender transmissions
1035078529,INFO,powerData | solV: 0.71
1035078551,INFO,powerData | solI: 0.00
1035078569,INFO,powerData | battV: 4.12
1035078590,INFO,powerData | battI: -0.06
1035078610,INFO,powerData | busV: 4.11
1035078629,INFO,powerData | busI: 0.05
1035078649,INFO,powerData | BQ status reg: 0
1035078668,INFO,powerData | Fault reg: 0
1035078688,INFO,powerData | Charge status: 0
1035078709,INFO,powerData | DPM status: 0
1035116054,INFO,Starting analysis m: 5072 t: 1 e: 22
1035116333,WARN,Disabling MessageSender transmissions
1035117455,INFO,Completed analysis m: 5072 t: 1 e: 22
1035117481,INFO,Enabling MessageSender transmissions
1035167107,INFO,Starting analysis m: 5072 t: 1 e: 23
1035167379,WARN,Disabling MessageSender transmissions
1035168503,INFO,Completed analysis m: 5072 t: 1 e: 23
1035168528,INFO,Enabling MessageSender transmissions
1035218176,INFO,Starting analysis m: 5072 t: 1 e: 24
1035218458,WARN,Disabling MessageSender transmissions
1035219603,INFO,Completed analysis m: 5072 t: 1 e: 24
1035219628,INFO,Enabling MessageSender transmissions
1035269240,INFO,Starting analysis m: 5072 t: 1 e: 25
1035269515,WARN,Disabling MessageSender transmissions
1035270629,INFO,Completed analysis m: 5072 t: 1 e: 25
1035270653,INFO,Enabling MessageSender transmissions
1035320305,INFO,Starting analysis m: 5072 t: 1 e: 26
1035320580,WARN,Disabling MessageSender transmissions
1035321706,INFO,Completed analysis m: 5072 t: 1 e: 26
1035321745,INFO,Enabling MessageSender transmissions
1035371370,INFO,Starting analysis m: 5072 t: 1 e: 27
1035371651,WARN,Disabling MessageSender transmissions
1035372775,INFO,Completed analysis m: 5072 t: 1 e: 27
1035372797,INFO,Enabling MessageSender transmissions
1035378534,INFO,powerData | solV: 0.27
1035378556,INFO,powerData | solI: 0.00
1035378575,INFO,powerData | battV: 4.12
1035378593,INFO,powerData | battI: -0.05
1035378614,INFO,powerData | busV: 4.12
1035378632,INFO,powerData | busI: 0.04
1035378657,INFO,powerData | BQ status reg: 0
1035378677,INFO,powerData | Fault reg: 0
1035378696,INFO,powerData | Charge status: 0
1035378716,INFO,powerData | DPM status: 0
1035422443,INFO,Starting analysis m: 5072 t: 1 e: 28
1035422720,WARN,Disabling MessageSender transmissions
1035423842,INFO,Completed analysis m: 5072 t: 1 e: 28
1035423866,INFO,Enabling MessageSender transmissions
1035473502,INFO,Starting analysis m: 5072 t: 1 e: 29
1035473776,WARN,Disabling MessageSender transmissions
1035474911,INFO,Completed analysis m: 5072 t: 1 e: 29
1035474933,INFO,Enabling MessageSender transmissions
1035524569,INFO,Starting analysis m: 5072 t: 1 e: 30
1035524904,WARN,Disabling MessageSender transmissions
1035526014,INFO,Completed analysis m: 5072 t: 1 e: 30
1035526039,INFO,Enabling MessageSender transmissions
1035575631,INFO,Starting analysis m: 5072 t: 1 e: 31
1035575908,WARN,Disabling MessageSender transmissions
1035577028,INFO,Completed analysis m: 5072 t: 1 e: 31
1035577061,INFO,Enabling MessageSender transmissions
1035626702,INFO,Starting analysis m: 5072 t: 1 e: 32
1035626977,WARN,Disabling MessageSender transmissions
1035628107,INFO,Completed analysis m: 5072 t: 1 e: 32
1035628130,INFO,Processing stats m: 5072 t: 1 e: 33
1035633442,INFO,Finished collection for m: 5072 in 1747
1035633465,INFO,Submitting 48 byte / 378 bit message: 
1035633498,DEBUG,Message submitted to Q at index 0 count_id: 251
1035633520,DEBUG,1 messages in Q
1035633561,INFO,Enabling MessageSender transmissions
1035633590,DEBUG,Sending Q index: 0 id: 251
1035649785,INFO,Send complete: Q index: 0 count_id 251
1035678543,INFO,powerData | solV: 0.10
1035678566,INFO,powerData | solI: 0.00
1035678586,INFO,powerData | battV: 4.12
1035678605,INFO,powerData | battI: -0.05
1035678625,INFO,powerData | busV: 4.11
1035678644,INFO,powerData | busI: 0.04
1035678664,INFO,powerData | BQ status reg: 0
1035678685,INFO,powerData | Fault reg: 0
1035678703,INFO,powerData | Charge status: 0
1035678724,INFO,powerData | DPM status: 0
1035686098,INFO,Starting collection m: 5073 t: 0 at 1610761915.20
1035787876,INFO,Starting analysis m: 5073 t: 0 e: 0
1035788158,WARN,Disabling MessageSender transmissions
1035789092,INFO,Completed analysis m: 5073 t: 0 e: 0
1035789115,INFO,Enabling MessageSender transmissions
1035838947,INFO,Starting analysis m: 5073 t: 0 e: 1
1035839223,WARN,Disabling MessageSender transmissions
1035840362,INFO,Completed analysis m: 5073 t: 0 e: 1
1035840387,INFO,Enabling MessageSender transmissions
1035890012,INFO,Starting analysis m: 5073 t: 0 e: 2
1035890288,WARN,Disabling MessageSender transmissions
1035891410,INFO,Completed analysis m: 5073 t: 0 e: 2
1035891433,INFO,Enabling MessageSender transmissions
1035941076,INFO,Starting analysis m: 5073 t: 0 e: 3
1035941359,WARN,Disabling MessageSender transmissions
1035942479,INFO,Completed analysis m: 5073 t: 0 e: 3
1035942502,INFO,Enabling MessageSender transmissions
1035978569,INFO,powerData | solV: 0.04
1035978592,INFO,powerData | solI: 0.00
1035978614,INFO,powerData | battV: 4.12
1035978633,INFO,powerData | battI: -0.06
1035978653,INFO,powerData | busV: 4.11
1035978672,INFO,powerData | busI: 0.05
1035978692,INFO,powerData | BQ status reg: 0
1035978711,INFO,powerData | Fault reg: 0
1035978731,INFO,powerData | Charge status: 0
1035978749,INFO,powerData | DPM status: 0
1035992139,INFO,Starting analysis m: 5073 t: 0 e: 4
1035992414,WARN,Disabling MessageSender transmissions
1035993538,INFO,Completed analysis m: 5073 t: 0 e: 4
1035993561,INFO,Enabling MessageSender transmissions
1036043212,INFO,Starting analysis m: 5073 t: 0 e: 5
1036043538,WARN,Disabling MessageSender transmissions
1036044656,INFO,Completed analysis m: 5073 t: 0 e: 5
1036044679,INFO,Enabling MessageSender transmissions
1036094271,INFO,Starting analysis m: 5073 t: 0 e: 6
1036094554,WARN,Disabling MessageSender transmissions
1036095668,INFO,Completed analysis m: 5073 t: 0 e: 6
1036095692,INFO,Enabling MessageSender transmissions
1036145338,INFO,Starting analysis m: 5073 t: 0 e: 7
1036145616,WARN,Disabling MessageSender transmissions
1036146741,INFO,Completed analysis m: 5073 t: 0 e: 7
1036146763,INFO,Enabling MessageSender transmissions
1036196403,INFO,Starting analysis m: 5073 t: 0 e: 8
1036196677,WARN,Disabling MessageSender transmissions
1036197806,INFO,Completed analysis m: 5073 t: 0 e: 8
1036197830,INFO,Enabling MessageSender transmissions
1036247474,INFO,Starting analysis m: 5073 t: 0 e: 9
1036247756,WARN,Disabling MessageSender transmissions
1036248870,INFO,Completed analysis m: 5073 t: 0 e: 9
1036248897,INFO,Enabling MessageSender transmissions
1036278583,INFO,powerData | solV: 0.02
1036278605,INFO,powerData | solI: 0.00
1036278624,INFO,powerData | battV: 4.12
1036278644,INFO,powerData | battI: -0.05
1036278663,INFO,powerData | busV: 4.11
1036278683,INFO,powerData | busI: 0.04
1036278702,INFO,powerData | BQ status reg: 0
1036278722,INFO,powerData | Fault reg: 0
1036278743,INFO,powerData | Charge status: 0
1036278761,INFO,powerData | DPM status: 0
1036298541,INFO,Starting analysis m: 5073 t: 0 e: 10
1036298815,WARN,Disabling MessageSender transmissions
1036299952,INFO,Completed analysis m: 5073 t: 0 e: 10
